author_id,author_name,work_id,page_title,creation_date,raw_character_count,original_cleaned_character_count,cleaned_character_count,han_character_count,removed_character_count,metadata_removed_character_count,metadata_removed_block_count,paragraph_count,sentence_count,segmented_token_count,short_interaction_count,multi_interaction_count,full_pinyin_success_count,initial_pinyin_success_count,alignment_failure_count,original_script_distribution,script_distribution,opencc_changed_character_count,boundary_sequence_count,punctuation_boundary_count,latin_or_digit_boundary_count,whitespace_boundary_count,other_symbol_boundary_count,original_cleaned_sha256,simplified_cleaned_sha256
da-author-breaddddd-d9923f3d,breaddddd,da-work-78844309,二合一说明书,2018-05-18,3228,3219,3219,2389,9,0,0,12,77,1340,1339,1031,2370,2370,0,simplified,simplified,0,309,276,80,68,0,76f15202d778a1f0501f7c2530077c3246a8df7acfcceb17e45dbbd853142f1d,76f15202d778a1f0501f7c2530077c3246a8df7acfcceb17e45dbbd853142f1d
da-author-qblevi-494cde49,QBLevi,da-work-81308913,李维之死,2018-05-26,2748,2749,2749,2233,0,0,0,4,129,1311,1310,1025,2335,2335,0,simplified,simplified,0,287,258,52,67,2,3ed520974962727ec0c3678190fe984b9765279dfa80c4e9bdd5b070d1672168,3ed520974962727ec0c3678190fe984b9765279dfa80c4e9bdd5b070d1672168
da-author-breaddddd-d9923f3d,breaddddd,da-work-81594691,黑暗料理餐厅,2018-05-27,3818,3791,3791,2463,27,0,0,38,78,1410,1409,1060,2469,2469,0,simplified,simplified,0,350,295,104,85,16,1f53f39bb76eff7636fe564821ec38f1d50d54c1db30b96b2e0a250c6f1dd12d,1f53f39bb76eff7636fe564821ec38f1d50d54c1db30b96b2e0a250c6f1dd12d
da-author-etinjat-1c584251,Etinjat,da-work-86845638,异学零壹贰 律召调阳,2018-06-15,13091,12855,12855,7982,236,0,0,126,421,4667,4666,2867,7533,7533,0,mixed,mixed,23,1799,1671,218,403,104,3abcdbb7f00e654185f6f01ee176f21e6f740dfaec2f65c91421998364485b4f,dc029b1f9f37fde9e9aa58cd6a5228539e0f454ef3ba1bc845a0c12632afb83b
da-author-qblevi-494cde49,QBLevi,da-work-87676565,叄肆奇妙冒险第③话,2018-06-20,4036,4033,4033,2986,3,0,0,12,161,1825,1823,1446,3269,3269,3,simplified,simplified,1,375,353,56,124,2,e02878db93a3b8e3af6afeb60d89c894a5ff91a252dd5735e3208d981cac1bf7,b225fd3862fa20ef66eb32b892a87b8679c9f513e58a3273f956fd779a421fed
da-author-breaddddd-d9923f3d,breaddddd,da-work-89089899,鸡腿堡,2018-06-24,8161,8122,8122,4844,39,0,0,42,253,2798,2797,2094,4891,4891,0,simplified,simplified,0,704,642,253,146,19,cc8523f96a1717b3bc9afc9837d537fd9cb407aae99974d1fa0ed8a8122cada1,cc8523f96a1717b3bc9afc9837d537fd9cb407aae99974d1fa0ed8a8122cada1
da-author-agent-phage-bc08199e,Agent Phage,da-work-90739777,恒星风中如惊鸿掠过，诀别不须骊歌,2018-06-30,4521,4432,4432,3586,89,0,0,38,162,2194,2193,1732,3925,3925,0,simplified,simplified,0,461,443,41,98,0,2fe3625761ac5668d8decce2eaf73b703d6fb370a6b56b57a988d54cba96472d,2fe3625761ac5668d8decce2eaf73b703d6fb370a6b56b57a988d54cba96472d
da-author-mscarlet-78b5e8fb,MScarlet,da-work-91848682,學生檔案—S11013387,2018-07-05,8683,6350,6350,4331,2333,2207,1,75,150,2621,2620,2064,4684,4684,0,mixed,simplified,1399,557,442,171,237,3,9436509a8e907dcfc3b1979e071e3fe4d2e8771dc66225e330f7ce23ee97be25,4bf0446b54e249a1327af2fe61d1e9ff5ad7594823c6f5a78c162e5160694210
da-author-breaddddd-d9923f3d,breaddddd,da-work-95136464,小小世界,2018-07-25,17974,17793,17793,13183,181,0,0,171,534,7656,7655,5749,13404,13404,0,simplified,simplified,0,1907,1529,496,513,4,1fe40f16e2bcd0c5282ded6365a5e1b9f5c60b13e81b223715da8ede7a58d00e,1fe40f16e2bcd0c5282ded6365a5e1b9f5c60b13e81b223715da8ede7a58d00e
da-author-mscarlet-78b5e8fb,MScarlet,da-work-96021240,立國之本,2018-07-28,3315,3309,3309,2790,6,0,0,13,92,1648,1647,1371,3018,3018,0,traditional,simplified,771,277,264,22,65,2,dc346123972b3d352961177d14abc18d04ed352eee3db9e6876a8248ae8bb9c2,884d1675599edff74b7b6e05dad29de5e8a8d35d9da0db0fa888ddb92aa10792
da-author-agent-phage-bc08199e,Agent Phage,da-work-96065592,批准改造精神/生理影响性集群意识蠕虫以帮助阻断博拉德综合症患者与外界联系的申请,2018-07-29,4047,3841,3841,3379,206,199,1,10,93,1837,1836,1579,3415,3415,0,simplified,simplified,0,257,238,29,50,0,11df91e2e26a5be3637356014adc02b79193f4e4eeef0e4399ef03b55bd6e16f,11df91e2e26a5be3637356014adc02b79193f4e4eeef0e4399ef03b55bd6e16f
da-author-qblevi-494cde49,QBLevi,da-work-96998778,苍穹之上,2018-08-02,530,502,502,381,28,0,0,4,13,217,216,163,379,379,0,simplified,simplified,0,55,34,26,12,2,37c6725fa36298d21f6c958f8f10b249b51b9e16b90870d5fe384950f5e93601,37c6725fa36298d21f6c958f8f10b249b51b9e16b90870d5fe384950f5e93601
da-author-qblevi-494cde49,QBLevi,da-work-97026417,反恐24小时,2018-08-02,7333,7334,7334,5452,0,0,0,9,382,3227,3226,2513,5739,5739,0,simplified,simplified,0,715,658,154,176,0,f355becb95767bfba18a9d2c2c77d18026f1079682bd5a29545476ca43823667,f355becb95767bfba18a9d2c2c77d18026f1079682bd5a29545476ca43823667
da-author-mscarlet-78b5e8fb,MScarlet,da-work-97195798,熔合收容站點：Site-36,2018-08-03,15876,15735,15735,11445,141,0,0,197,324,6859,6858,5473,12331,12331,0,mixed,mixed,3223,1386,1135,383,461,5,07e4df948900fd49cca3e04e65a8aac36be3fdb0dfea8a6f2044693423da1a55,31eaa57411c7386d1024f5353749aebbf66a817afcb7d98075fb4af9fac6552f
da-author-etinjat-1c584251,Etinjat,da-work-99731126,万里河山沉旧画 百年风雨醉新觞,2018-08-10,7929,7476,7476,4067,453,0,0,42,288,2360,2359,1507,3866,3866,0,mixed,simplified,6,852,783,103,258,25,b71a41f338317fc106bfe23c172360564f0297099a1b8bce4460f943c2a70181,02278c8fd0149ae023cae7fd43f6e67e780dd421854f7209f433eae90ab4e115
da-author-etinjat-1c584251,Etinjat,da-work-102674405,诗钞——乐土长歌行,2018-08-18,2412,2312,2312,1526,100,0,0,57,80,897,896,646,1542,1542,0,simplified,simplified,0,252,212,48,107,10,1b64a3b89484270ff349e0e1e43b9626b8611168beab532f8ba6672b3ddd5151,1b64a3b89484270ff349e0e1e43b9626b8611168beab532f8ba6672b3ddd5151
da-author-qblevi-494cde49,QBLevi,da-work-103791839,基金会内参（2018年8月刊）,2018-08-22,682,676,676,482,6,0,0,7,12,257,256,202,458,458,0,simplified,simplified,0,54,39,15,15,0,919ddbc1466b7d545b2875e0bd78634570052caf094a836e011bcffb56eb2bed,919ddbc1466b7d545b2875e0bd78634570052caf094a836e011bcffb56eb2bed
da-author-agent-phage-bc08199e,Agent Phage,da-work-104815943,抱着蟑螂睡一觉,2018-08-25,1491,1427,1427,1008,64,64,1,6,31,610,609,481,1090,1090,0,simplified,simplified,0,129,122,35,14,1,f82c5adc0f99a4498a01e87d22f937fde6d2deed7112b1241bde3413df87d451,f82c5adc0f99a4498a01e87d22f937fde6d2deed7112b1241bde3413df87d451
da-author-agent-phage-bc08199e,Agent Phage,da-work-106634300,虚渊矽宇鲸,2018-09-04,4141,4056,4056,2552,85,61,1,16,69,1429,1428,1103,2531,2531,0,simplified,simplified,0,326,293,129,57,2,22027f76bd582d093e0bcd5735a2635a2d12cd5975e98acc997c0c0cd045688d,22027f76bd582d093e0bcd5735a2635a2d12cd5975e98acc997c0c0cd045688d
da-author-agent-phage-bc08199e,Agent Phage,da-work-107297856,再非静滞时空,2018-09-16,5484,5248,5248,3170,236,108,1,78,104,1813,1812,1382,3194,3194,0,simplified,simplified,0,431,348,217,95,45,20351f672d4a84f9de9b70917d21940ec4b1f48d1097c5747b018d703b34b159,20351f672d4a84f9de9b70917d21940ec4b1f48d1097c5747b018d703b34b159
da-author-qblevi-494cde49,QBLevi,da-work-107329691,凌晨星,2018-09-18,3756,3744,3744,2926,12,0,0,14,167,1713,1712,1359,3071,3071,0,simplified,simplified,0,353,336,52,97,0,7be99f6ae002c3757e896c9851875211315bcba3cc65919097d50478b8877ef5,7be99f6ae002c3757e896c9851875211315bcba3cc65919097d50478b8877ef5
da-author-qblevi-494cde49,QBLevi,da-work-107823928,叄肆奇妙冒险最终话,2018-09-27,2688,2686,2686,1948,2,0,0,11,114,1141,1140,887,2027,2027,0,simplified,simplified,0,253,234,40,66,1,387988ce5fbf757607b23e03cacd45f7e776c032837db8d5a8fcac05f18bd4c3,387988ce5fbf757607b23e03cacd45f7e776c032837db8d5a8fcac05f18bd4c3
da-author-etinjat-1c584251,Etinjat,da-work-108601495,净莲宝卷——花开福地劝民序歌,2018-10-01,480,446,446,353,34,0,0,24,4,190,189,129,318,318,0,simplified,simplified,1,62,35,0,31,2,627add608abd04d077b21fb7b6839975a90cb731d82d3c0bc431b81889f5667d,8c6317688a532bee5f259870125fa8a845ae5e25ecbf24348c13faf369d2e5ad
da-author-etinjat-1c584251,Etinjat,da-work-117860200,国风——下民,2018-10-06,1737,1680,1680,1053,57,0,0,40,62,691,690,370,1060,1060,0,simplified,simplified,0,321,197,44,185,14,f52e1380e32ef19070fc6f006f6ae79ddc30c8fce62c84f87f2b26a83ea0c466,f52e1380e32ef19070fc6f006f6ae79ddc30c8fce62c84f87f2b26a83ea0c466
da-author-agent-phage-bc08199e,Agent Phage,da-work-120861372,‘起源弹’(T3Y44/ML520/SH28J),2018-10-07,4595,4504,4504,3220,91,0,0,75,96,1818,1817,1510,3327,3327,0,simplified,simplified,0,307,253,76,95,0,9c7ff4c154a11bb51417dc888b0df8deda284272dc1f611081157bf2fd3cbb55,9c7ff4c154a11bb51417dc888b0df8deda284272dc1f611081157bf2fd3cbb55
da-author-agent-phage-bc08199e,Agent Phage,da-work-171135627,LTE-1969-Blaecca-Ford-Osmanthus-Spiral,2018-10-17,6025,5879,5879,4559,146,79,1,44,134,2539,2538,2055,4593,4593,0,simplified,simplified,0,484,424,102,123,0,17d736eb9e259b74a84f3a69670de7b9b5060aa2c8211894a5b6bb8541aab4eb,17d736eb9e259b74a84f3a69670de7b9b5060aa2c8211894a5b6bb8541aab4eb
da-author-etinjat-1c584251,Etinjat,da-work-283577088,Gp快递：Phy-Ele-T169534964，dado买了个吉安帕,2018-10-30,6548,3095,3095,1356,3453,3178,1,81,40,761,760,537,1297,1297,0,simplified,simplified,0,224,144,102,129,8,f859a8ed25ecd6fc7d87899753a7621085953c763eb6c2f0b447f105cda747c7,f859a8ed25ecd6fc7d87899753a7621085953c763eb6c2f0b447f105cda747c7
da-author-breaddddd-d9923f3d,breaddddd,da-work-298824867,幻想遗物,2018-10-31,964,959,959,651,5,0,0,5,23,379,378,296,674,674,0,simplified,simplified,0,82,77,29,15,0,1235d523aaa89d7b24d0e2b91ed038f74d5fc492894cdb1b320fcd967cff7a7f,1235d523aaa89d7b24d0e2b91ed038f74d5fc492894cdb1b320fcd967cff7a7f
da-author-etinjat-1c584251,Etinjat,da-work-323030459,国风——河水,2018-11-09,6275,6123,6123,3389,152,0,0,233,250,2270,2269,1075,3344,3344,0,mixed,mixed,24,1196,682,210,728,62,e373bdb82542ef3e803b190617888da99f3b67380066a323234f662cb890aba9,920efc90bb930a4de32016316a593f915bb8125edf0dfe0e3ee72fa798d02762
da-author-etinjat-1c584251,Etinjat,da-work-365486957,原颂——太初，又称，无上至真纯灵造物煮飞天面条创世雅歌,2018-11-19,2674,2596,2596,1995,78,0,0,27,64,1219,1218,943,2161,2161,0,simplified,simplified,0,277,217,12,79,7,1353d2cb7091c385eb49ecd3149a2eeaf91ac9c0997ccf1e00863b3ab67d8b55,1353d2cb7091c385eb49ecd3149a2eeaf91ac9c0997ccf1e00863b3ab67d8b55
da-author-mscarlet-78b5e8fb,MScarlet,da-work-378309033,當魔法與奇術交織之時,2018-11-23,26188,25565,25565,18650,623,340,1,121,498,10694,10693,8655,19348,19348,0,mixed,simplified,5853,2039,1795,553,389,1,07dc3ebc2898be8eabd53a0eb344170e27a08460ec220854ad5f91a8b5c61e45,92ef08e1cbcb1e41a5d7e2023fd5cafd6e77945d36b0303b11c4060dd076f45e
da-author-agent-phage-bc08199e,Agent Phage,da-work-383975978,一切终将逝去,2018-11-26,64408,63721,63721,43847,687,106,1,208,2056,26061,26060,21006,47066,47066,0,simplified,simplified,0,5055,4832,1205,1122,76,86ca8a812ae203c7c3034943f607f71e918e42e82e8eda456ea73d900a0c586e,86ca8a812ae203c7c3034943f607f71e918e42e82e8eda456ea73d900a0c586e
da-author-mscarlet-78b5e8fb,MScarlet,da-work-428735946,Gp快递：Un-Che-B9942420，鳳凰族的創世學/化學教材,2018-12-08,8886,4364,4364,2983,4522,4446,1,42,123,1750,1749,1333,3082,3082,0,mixed,simplified,89,417,300,163,157,2,cdb19e457fe582e11329f87bc0e9c715910f364b304d1e4daaa98bca706853fd,7eeaaf369ba265470d2a2e02401d97acf9b00cb43c5a492b49d7797eb7b61e87
da-author-agent-phage-bc08199e,Agent Phage,da-work-437477013,深海珊瑚梦,2018-12-09,6720,2376,2376,1614,4344,4342,1,2,42,927,926,747,1673,1673,0,simplified,simplified,0,180,177,60,16,0,518b7389208edc2ba02554fd8ff832cbb39577006a35778e701970831a2338aa,518b7389208edc2ba02554fd8ff832cbb39577006a35778e701970831a2338aa
da-author-breaddddd-d9923f3d,breaddddd,da-work-437478981,急行电车,2018-12-09,3404,3394,3394,2210,10,0,0,11,78,1263,1262,985,2247,2247,0,simplified,simplified,0,278,250,112,32,3,db1d2e5130c1f5085858266c346b4d661c839bce141a38e678b61301ef92e6de,db1d2e5130c1f5085858266c346b4d661c839bce141a38e678b61301ef92e6de
da-author-qblevi-494cde49,QBLevi,da-work-440694002,万世创伤,2018-12-10,616,588,588,425,28,0,0,2,15,233,232,177,409,409,0,simplified,simplified,0,57,53,16,11,0,ed81887fd797b784e34c967040e6ab9ef4cbe88debfb043e7006de027d354bee,ed81887fd797b784e34c967040e6ab9ef4cbe88debfb043e7006de027d354bee
da-author-qblevi-494cde49,QBLevi,da-work-486740375,绝望终局,2018-12-19,5025,5026,5026,3871,0,0,0,9,234,2192,2191,1690,3881,3881,0,simplified,simplified,0,502,471,85,111,1,6b92294939a2cd7868409a680f8172954b3faa7292066da99fecba7fd6549aed,6b92294939a2cd7868409a680f8172954b3faa7292066da99fecba7fd6549aed
da-author-etinjat-1c584251,Etinjat,da-work-509161993,诗钞——玄牝,2019-01-01,2879,2830,2830,1951,49,0,0,104,121,1155,1154,736,1890,1890,0,mixed,simplified,5,420,369,44,169,4,bbbcf13095941c6fb15cc034acfcc8512b04234c44072eac97cb0d0924882a14,039acba3fe985cc5bbda577f4af253f9d22ec6e3fcb18c3784577bc8050fee1d
da-author-breaddddd-d9923f3d,breaddddd,da-work-527681322,狡兔三窟,2019-01-06,5785,5771,5771,3505,14,0,0,15,173,1983,1982,1518,3500,3500,0,simplified,simplified,0,465,442,171,111,4,4a96fc6c2b4010dc20af516c364220ad43caa0c0e4712352a5d9cc43b8400219,4a96fc6c2b4010dc20af516c364220ad43caa0c0e4712352a5d9cc43b8400219
da-author-mscarlet-78b5e8fb,MScarlet,da-work-527868251,仙畫幻界，彼世遺民,2019-01-06,17720,17338,17338,11598,382,288,1,42,396,7165,7164,5788,12952,12952,0,mixed,mixed,3549,1377,1195,455,317,0,f8e441817c5611c82b454aa0039a55462c7eefdf180873dff4138a439aac49a6,1c1a2428e0a810ea4ed47e100f453e45f345adfc25829ce7c7e0951649536a70
da-author-etinjat-1c584251,Etinjat,da-work-594525495,绽放在废墟上的鲜花,2019-01-26,2161,2145,2145,1795,16,0,0,13,59,1033,1032,819,1851,1851,0,simplified,simplified,0,213,204,18,43,1,68bddb055a2e61118cc43fe1c2800720db5ac05f3e5af34059e6df9eee7eb241,68bddb055a2e61118cc43fe1c2800720db5ac05f3e5af34059e6df9eee7eb241
da-author-etinjat-1c584251,Etinjat,da-work-596381436,国风——日薄,2019-01-29,493,462,462,257,31,0,0,20,8,162,161,81,242,242,0,mixed,simplified,6,81,62,25,39,3,97047ef94a617ccfefcc6c48331cecb72d18315201233b51331c83eda64e54bd,5e85a50f4fbf7f5a9b7f0f2f083a8019a3f30525840a44ae42f3d4baf1c79fdc
da-author-agent-phage-bc08199e,Agent Phage,da-work-598141989,可否当上次遇见只是一场彩排,2019-02-01,3000,2929,2929,2476,71,61,1,11,111,1508,1507,1246,2753,2753,0,simplified,simplified,0,262,255,13,47,1,8596543fe89debf2c8d691bde202465ce95b12680a37587eb7a7d6036a791a3b,8596543fe89debf2c8d691bde202465ce95b12680a37587eb7a7d6036a791a3b
da-author-breaddddd-d9923f3d,breaddddd,da-work-598334976,物遗想幻,2019-02-10,5333,5311,5311,3393,22,0,0,20,148,1962,1961,1470,3431,3431,0,simplified,simplified,0,492,454,183,120,0,f2caffdf68ff5131cb10f718bfc5eab53f99328270f57b7b87ffe7400f460b28,f2caffdf68ff5131cb10f718bfc5eab53f99328270f57b7b87ffe7400f460b28
da-author-breaddddd-d9923f3d,breaddddd,da-work-598353484,回忆相机,2019-02-11,4458,4449,4449,2906,9,0,0,8,124,1759,1758,1366,3124,3124,0,simplified,simplified,0,393,346,142,80,2,0a2a145d3b7d1a750be6a83a96b381266a1303dafb7261a56ce87c0234ab70a6,0a2a145d3b7d1a750be6a83a96b381266a1303dafb7261a56ce87c0234ab70a6
da-author-mscarlet-78b5e8fb,MScarlet,da-work-606122515,4k序曲：基金會幻時代,2019-02-19,4250,3759,3759,3294,491,490,1,7,97,1992,1991,1682,3673,3673,0,traditional,simplified,961,309,291,26,47,0,3a5c3ea557ca327842f0fdedecc819544f67240f72cfab695739f399a9a3001a,e8947d310a24e114ad67236821bea977c06498cb0bb1b63f0621d1a72f6b4d02
da-author-breaddddd-d9923f3d,breaddddd,da-work-624209317,耳机派对,2019-03-05,1131,1132,1132,834,0,0,0,1,27,481,480,401,881,881,0,simplified,simplified,0,80,76,21,7,4,f792a83f660fa7b630d6d79b389be055281ff511fce88a1d4774a88ea0a02dc1,f792a83f660fa7b630d6d79b389be055281ff511fce88a1d4774a88ea0a02dc1
da-author-etinjat-1c584251,Etinjat,da-work-637581301,曲音——长亭四叠,2019-03-11,251,252,252,206,0,0,0,1,1,117,116,70,186,186,0,simplified,simplified,0,46,28,0,18,0,89f176fef31fbbfcd45f81c9a2010fca9b2c4df98135e5d3cc003426b6c46a72,89f176fef31fbbfcd45f81c9a2010fca9b2c4df98135e5d3cc003426b6c46a72
da-author-breaddddd-d9923f3d,breaddddd,da-work-638312903,化茧,2019-03-12,987,987,987,723,0,0,0,3,27,425,424,330,754,754,0,simplified,simplified,0,95,86,28,13,0,a347b7eee62045f5ce07da7305d7b6ded476873c58c4cdae9b50156e2b39bf75,a347b7eee62045f5ce07da7305d7b6ded476873c58c4cdae9b50156e2b39bf75
da-author-etinjat-1c584251,Etinjat,da-work-638790543,步虚列仙传——西方行者金公录,2019-03-13,979,974,974,788,5,0,0,3,42,443,442,288,730,730,0,simplified,simplified,0,155,144,1,17,4,a45bf82284be46c1b5aa8d5442b6dbd5b4b595e7e005dec0adb8ceeae14c442b,a45bf82284be46c1b5aa8d5442b6dbd5b4b595e7e005dec0adb8ceeae14c442b
da-author-etinjat-1c584251,Etinjat,da-work-639376584,疑心生暗鬼,2019-03-16,2566,2437,2437,1900,129,0,0,16,44,1084,1083,863,1946,1946,0,simplified,simplified,0,220,173,36,57,17,67158bf78eb5a04b6e6e003435ef68c204118d5d75408808bb1a65023903cefb,67158bf78eb5a04b6e6e003435ef68c204118d5d75408808bb1a65023903cefb
da-author-etinjat-1c584251,Etinjat,da-work-674765138,游记——清明岿阳行,2019-04-05,1623,1622,1622,1269,1,0,0,4,115,701,700,422,1122,1122,0,simplified,simplified,0,278,276,1,70,1,71d0c3e477e4ed631ce478723de427a9ba1aec8a78ec286ded98e83e09ca2b52,71d0c3e477e4ed631ce478723de427a9ba1aec8a78ec286ded98e83e09ca2b52
da-author-etinjat-1c584251,Etinjat,da-work-680226663,笔记：没有人知道这家伙,2019-04-09,984,958,958,690,26,0,0,4,17,423,422,332,754,754,0,simplified,simplified,0,90,67,36,49,14,c55b54772cc5995c14495ab75693b1812eaef1dc4c5ac776ab8211461ad0dd54,c55b54772cc5995c14495ab75693b1812eaef1dc4c5ac776ab8211461ad0dd54
da-author-breaddddd-d9923f3d,breaddddd,da-work-693864879,蝴蝶的白日梦,2019-04-13,2048,2046,2046,1304,2,0,0,5,41,757,756,598,1354,1354,0,simplified,simplified,0,158,145,56,19,4,10d25590fe9ba7595cabc4ce7a4891fbc7242a8ecf1c738427be56ce9fe05f0b,10d25590fe9ba7595cabc4ce7a4891fbc7242a8ecf1c738427be56ce9fe05f0b
da-author-breaddddd-d9923f3d,breaddddd,da-work-706086481,缓行电车,2019-04-15,11809,11738,11738,9304,71,0,0,64,591,5627,5626,4399,10025,10025,0,simplified,simplified,0,1228,1104,148,378,8,e74dd82c3bf3574a6186173e370dedc8bfdbcfbb80efc898412a0a5fd600ae0a,e74dd82c3bf3574a6186173e370dedc8bfdbcfbb80efc898412a0a5fd600ae0a
da-author-etinjat-1c584251,Etinjat,da-work-759001519,UIU档案：1996-005,2019-04-27,74,69,69,58,5,0,0,3,3,34,33,26,59,59,0,simplified,simplified,0,7,6,0,3,0,fd3db45d6847ba2dd308b6ef47d3eaf999f0c41c5cdc59c0532806df089b3865,fd3db45d6847ba2dd308b6ef47d3eaf999f0c41c5cdc59c0532806df089b3865
da-author-etinjat-1c584251,Etinjat,da-work-763105006,架起桥梁，让世界骨肉相连,2019-05-01,1785,1782,1782,1132,3,0,0,4,22,648,647,487,1134,1134,0,simplified,simplified,0,160,146,45,20,13,7ab746faf3d7af2d2ae8fe1361fab3c5b7faa8287d75fc05b302cbd2778632e2,7ab746faf3d7af2d2ae8fe1361fab3c5b7faa8287d75fc05b302cbd2778632e2
da-author-breaddddd-d9923f3d,breaddddd,da-work-783917970,“反转生死”竞赛访谈,2019-05-05,15570,15515,15515,12946,55,0,0,60,310,7790,7789,6404,14193,14193,0,mixed,simplified,13,1385,1289,120,375,2,a3c897faab27a83b214264505721e0e95f970ce5a8e5c990fc3196e1b24436ca,262b31149e0a8529ca397309ad79d4d5b3eec1c3b67eaea143d4f5c6d77caedf
da-author-etinjat-1c584251,Etinjat,da-work-789981763,楚辞——云梦仙,2019-05-09,12545,12355,12355,8022,190,0,0,224,582,4892,4890,3180,8070,8070,1,mixed,mixed,33,1712,1619,309,675,109,203efae052c884b72b4d40d3a8551473515a1201ec175f983b0e159ef95962f7,2578b77e328a79f048bbda85f9f1fcd0627ddd0e2a4c4a297c42234db24d9a89
da-author-breaddddd-d9923f3d,breaddddd,da-work-790242651,文语谈 第一期：酸奶,2019-05-12,5839,5669,5669,4422,170,0,0,145,134,2705,2704,2177,4881,4881,0,simplified,simplified,0,527,381,87,200,0,b02a2301b36f2563f8dffe4930adc4ab8fedf8d07b00dd8c3d928599ae757289,b02a2301b36f2563f8dffe4930adc4ab8fedf8d07b00dd8c3d928599ae757289
da-author-breaddddd-d9923f3d,breaddddd,da-work-790456839,天下没有不散的筵席,2019-05-13,3260,3239,3239,2136,21,0,0,21,73,1281,1280,974,2254,2254,0,simplified,simplified,0,307,248,94,69,18,a30e7f6866d1a055d9f3cd3b809936f90ec3ea175a46f0b82ac7ffd0950005f5,a30e7f6866d1a055d9f3cd3b809936f90ec3ea175a46f0b82ac7ffd0950005f5
da-author-etinjat-1c584251,Etinjat,da-work-799620866,异学贰玖玖 巫山神女,2019-05-18,6978,6632,6632,4178,346,0,0,56,249,2409,2408,1528,3936,3936,0,simplified,simplified,5,880,825,112,210,35,c0c135c8a2f5e0dbfce1560e4e7963a71a23d0078e0310c13872cc0ab730808e,db8d846790190b9b743049414c06e0a9e8ac902708da0f89e25aea4a2dffdbb5
da-author-mscarlet-78b5e8fb,MScarlet,da-work-801885584,免 費 Wi-fi 隨 處 用,2019-05-30,10069,9426,9426,4615,643,515,1,166,124,2782,2781,2210,4991,4991,0,traditional,simplified,1602,572,482,244,205,16,f6fbb1892efdf8c9586b85283bad7fcbdcccfe9ebb6e0e6d271a5f6f108963f9,f413ca735927eb8d53da7dfb57fd60a27011ee5c8d451c44fb9af731d545cc9f
da-author-breaddddd-d9923f3d,breaddddd,da-work-802230065,文语谈 第三期：WA,2019-06-02,10110,9882,9882,7965,228,0,0,186,281,4764,4763,3875,8638,8638,0,simplified,simplified,0,888,799,124,212,0,8a3fb0b394d371650b48e11cd80867ef8665b947f55d8517541ace352eb0279d,8a3fb0b394d371650b48e11cd80867ef8665b947f55d8517541ace352eb0279d
da-author-etinjat-1c584251,Etinjat,da-work-802283032,三坟崖书 · 人才卷 · 无囿,2019-06-08,6157,6134,6134,5144,23,0,0,6,246,3125,3122,2304,5426,5426,5,mixed,mixed,8,816,816,0,70,0,db9e4f747153e6d2b4c81b071c6c3110700b22f0f330e5045b4c60e546df2917,56b320caf940bd4c6b119ca2973c40a5fb5fc87d09a93f39afe27891cbb9bd62
da-author-etinjat-1c584251,Etinjat,da-work-806659345,香城开发票，兼代办证、代购产品、代写论文,2019-06-15,2444,2362,2362,1988,82,0,0,2,40,1128,1127,892,2019,2019,0,simplified,simplified,0,235,214,27,59,1,cc1d7e1e3b4db7da6f90f8a34eaee069a93797eddc6f93a62d63817955fa1699,cc1d7e1e3b4db7da6f90f8a34eaee069a93797eddc6f93a62d63817955fa1699
da-author-breaddddd-d9923f3d,breaddddd,da-work-814110819,星空便利店,2019-06-20,2201,2172,2172,1547,29,0,0,30,46,872,871,673,1544,1544,0,simplified,simplified,0,199,129,76,77,1,22f9625341b1a8dd66e9ccb4ef606ed3c11ccb3dbf92caf8b7aa38a07bf17e62,22f9625341b1a8dd66e9ccb4ef606ed3c11ccb3dbf92caf8b7aa38a07bf17e62
da-author-etinjat-1c584251,Etinjat,da-work-815414847,外典：衔花之蛇,2019-06-21,2141,2141,2141,1750,0,0,0,3,67,1078,1077,885,1962,1962,0,simplified,simplified,0,194,191,41,44,0,3762cf0c5f1dfb9d81abc99fb31c10889b87505a74afbbcd5f3e199883d2986e,3762cf0c5f1dfb9d81abc99fb31c10889b87505a74afbbcd5f3e199883d2986e
da-author-agent-phage-bc08199e,Agent Phage,da-work-817623443,世末积雨云,2019-06-21,5753,5636,5636,4337,117,53,1,26,122,2407,2406,1986,4392,4392,0,simplified,simplified,0,421,367,112,66,6,92cd2d186a5bb02ab73fbcd28fedfe360d41f886ba58db0c22ff6fb9a55bce2d,92cd2d186a5bb02ab73fbcd28fedfe360d41f886ba58db0c22ff6fb9a55bce2d
da-author-breaddddd-d9923f3d,breaddddd,da-work-822917699,文语谈 第五期：斯卡,2019-06-24,9269,9062,9062,6900,207,0,0,176,120,4262,4261,3454,7715,7715,0,mixed,mixed,1371,807,471,191,433,11,499146b83e3328921116674ddc27aef30570dc82da0a2a631483d945282680ce,15a8c39097842ac4006bb35c9c25839bf3d21586069d930ca283fa4ac301bdeb
da-author-etinjat-1c584251,Etinjat,da-work-822940210,LTE-4444-Bosch-ExMachina-Goodrick-Spiral,2019-06-25,8804,7516,7516,4409,1288,0,0,137,136,2507,2506,1931,4437,4437,0,simplified,simplified,0,577,474,88,263,33,9a8f9a73f181c98ea60dfcb28d1d344a8cf04a911b0e1ea4645fc4a6e7e7002c,9a8f9a73f181c98ea60dfcb28d1d344a8cf04a911b0e1ea4645fc4a6e7e7002c
